"id","len","productId","rating","title","text","certifiedBuyer"
"cdb3c688-2e47-4a7c-8c9a-0e3e53479a32",55,"PWBEW7TC8TSNGYGU",5,"Terrific","really great powerbank with fast charging capabilities.","true"
"a36bde4f-ef76-477a-951c-6cd67067b266",50,"PWBEGZCMYEPTGNGV",1,"Utterly Disappointed","power bank is good...but the delivery is so bad...","true"
"11d2f19b-3c0f-4bc7-9f63-d96f6cdd47d0",4,"PWBFFFFFEDDNYGSJ",5,"Great product","Good","true"
"539d4012-9af1-47c4-b67b-2da321e988ba",22,"PWBEW9T2XTXCHGXF",3,"Just okay","ok ok, value for money","true"
"1aea35f2-206e-4465-a997-b340b72373e3",4,"PWBF2Z37NZHZZQGK",4,"Wonderful","Good","true"
"0a3f6469-2795-4b6e-a925-1a95d92f9d4a",38,"PWBENKJHD7TNBSG2",1,"Waste of money!","Please not bay thais produced not good","true"
"69a58193-7db4-4aee-941d-b9506d0e9f39",32,"PWBEJZY3N9AYYEZH",1,"Terrible product","No battery back up I returned it","true"
"71bd0697-3bb2-450e-b166-279ae9fa7645",30,"PWBEC88RWRGZZRYJ",1,"Waste of money!","useless power bank and company","true"
"325ebdf5-7b55-442d-9244-c32d9075650c",4,"PWBEX2Z2ZH5YJWAR",5,"Fabulous!","Good","true"
"8d90f73b-fe54-4006-8d52-d8828359e318",12,"PWBEW7V4FDW2A65D",5,"Excellent","Good product","true"
"d90a2efe-0662-4436-aaaf-83fbe04f967d",105,"PWBEDUUDKFZFXGDG",5,"Good","This product Is very good i got it  1 month ago and now i use it....  Its work Very smoothly and backable","true"
"db0f6ec6-23ed-4384-8418-ce6e205b96e6",37,"PWBEGZCMYEPTGNGV",4,"Nice product","good product but 10 days deliver time","true"
"9ebbea73-122c-4c2d-9892-07af77d62fd8",12,"PWBEDUUDKFZFXGDG",5,"Terrific","Nice product","true"
"4bb26429-93bc-4401-89fd-37b599367185",20,"PWBEGZCMW5XY2QFJ",1,"Very poor","Product is not good.","true"
"a251e83f-2a97-4028-8b91-2468fad2136d",43,"PWBEGZCMYEPTGNGV",2,"Slightly disappointed","power botton not work nd led light not work","true"
"bee8ab6f-f5b8-42f6-8713-0145f61090b2",74,"PWBEQ8EYDRHUQAGG",4,"Value-for-money","Good product from syska slightly heavy but a good value for money product.","true"
"ab85db4e-b429-433a-ba45-cd5a56d163b7",6,"PWBEW7V4FDW2A65D",5,"Terrific","Nice 1","true"
"1b2693bb-356a-4208-b447-674deb5efd00",12,"PWBEC88RWRGZZRYJ",1,"Very poor","Wast product","true"
"5dc2e9d8-7def-4d97-bcb4-a517414d6511",4,"PWBEZQANEGHEXPMC",5,"Super!","Good","true"
"ab9c2d03-0338-405c-82fe-a405cc5a655d",66,"PWBEGZCMYEPTGNGV",5,"Just wow!","Good product.. Bt it's not 10000 mah.. Its only 7000 to 8000 mah..","true"
"17991f15-eb6f-4fa5-b301-8b8c5ec9cd63",12,"PWBF2Z37NZHZZQGK",5,"Super!","Worth to buy","true"
"685d694d-a997-4d3a-a9d4-f339523433a5",16,"PWBEYRQKZGRDXSER",5,"Wonderful","wnderful product","true"
"9229b511-446e-4f2a-a377-898aa32b0649",16,"PWBEQ8EYDRHUQAGG",5,"Awesome","NYC good product","true"
"2edb4d1d-6ab9-4837-95ea-769942c265a7",40,"PWBEX2Z2FFDRDSYR",5,"Simply awesome","This is Nice and long lasting power bank","true"
"afd28676-9841-46f9-a79c-9438fa4fcaea",12,"PWBEX2Z2ZH5YJWAR",4,"Good choice","Good product","true"
"9ba70cf5-840f-45f3-9c5a-2a332ca6dc3f",5,"PWBEGZCMYEPTGNGV",5,"Highly recommended","super","true"
"6e9e5398-2a68-4d68-912f-d7d6e7ccd969",97,"PWBEW7TC8TSNGYGU",5,"Simply superb","In my 4 days of usage felt useful , fast charging
& good in price range of 699/-,
Thanks Flipkart","true"
"62de7017-f3a9-4233-8a74-e1574e7a7979",41,"PWBE6GJ4QYC5AVHZ",4,"Good","Rated..11,300mAh
Actual...around 9,000mAh","true"
"a50c8b82-fb16-4fbf-98d0-ae05151dd62d",32,"PWBEQ8EYDRHUQAGG",3,"Good","Power bank takes time to charge.","true"
"a291e088-da2b-492a-94a1-dbe8b4921ff3",5,"PWBEQ8EYDRHUQAGG",5,"Awesome","works","true"
"2deff0c1-fe93-44a4-978f-1d091c6868c4",15,"PWBEX2Z2ZH5YJWAR",5,"Super!","So good product","true"
"65e7bccf-a261-47e0-9b09-d80109dd214b",38,"PWBEJZY3N9AYYEZH",1,"Not recommended at all","misleading product. useless. don't buy","true"
"99484057-ad5d-43e6-b195-fd65e1d12d5f",114,"PWBEGZCMYEPTGNGV",5,"Brilliant","ambrane its a good product to any other this product quality is good and new look & light 😃😃😃😊👍👍","true"
"3fbbd158-b0b0-469d-9573-24c9dc98ea5f",11,"PWBEME9PAWTYZ5VU",1,"Absolute rubbish!","Bad product","true"
"d5a9635f-add4-4ad1-aac6-433414589183",71,"PWBEDUUDKFZFXGDG",1,"Terrible product","Too much scratched on the power bank.
Product make by PSC not in India.","true"
"2d1d027f-7358-495c-8f23-69afa5f0536e",12,"PWBE6NYHPTAFZE69",4,"Nc","Nice back up","true"
"0c54de2d-70b5-471b-9b90-48209d90a78d",20,"PWBEQ8EYDRHUQAGG",5,"Must buy!","good thanks to syska","true"
"c80511db-e34a-47a6-b385-e648410ae786",7,"PWBF2Z37NZHZZQGK",4,"Value-for-money","good...","true"
"8471321c-53a0-40f4-8c7d-bdd2432206f7",12,"PWBEC88RWRGZZRYJ",3,"Does the job","Good product","true"
"375d16b3-6cc9-4da4-9efb-06c76826cc93",27,"PWBEZQANFZWTXTUS",5,"Awesome","Very Good product very nice","true"
"8de1cc07-4d13-4c9f-992b-36688af72656",37,"PWBEW7V4FDW2A65D",5,"Mind-blowing purchase","Wate colour but  product usage is gud","true"
"b35ad867-62c8-4e74-a8ba-aa2a9acbfe67",4,"PWBEDUUDKFZFXGDG",5,"Brilliant","Nice","true"
"7096b278-2100-4e51-bc47-dd6a052ea085",11,"PWBEGZCMYEPTGNGV",5,"Fabulous!","Awesome one","true"
"fc06c8b8-1b4d-4e5b-b51d-c6a1611e63c7",17,"PWBEGZCMYEPTGNGV",5,"Perfect product!","Excellent Product","true"
"f2e5302c-5e7c-4984-b754-0088f2ea7988",42,"PWBE6NYHPTAFZE69",5,"Excellent","Only.   1.5 times  charges my redmi note 4","true"
"a3328b9e-ae0d-4def-be30-9d0d375f2b12",33,"PWBEZQANEGHEXPMC",4,"Value-for-money","supar but slow charging my mobile","true"
"315a9917-5fd0-4b0e-9a72-b7fd9df402c0",70,"PWBF28KU3ZHFFDCF",4,"Value-for-money","Ambrane 8000MHA Power bank is GOOD the best product thank you Flipkart","true"
"988eb88b-8b9e-4ca2-9315-dcb2e2f63b01",9,"PWBFYKES55GXFWAG",5,"Fabulous!","It's Good","true"
"432c538a-7b2b-49f1-bbfe-a3599cd371ef",167,"PWBE6NYHPTAFZE69",5,"Best in the market!","Very good product and super fast drivery after use of 5 days it's backup is excellent which charges my redmi 3s battery 4000 mh 3-4 times excellent and trusted product","true"
"e2b30b5a-f675-4105-b2af-aea2cf44bc67",40,"PWBEC88RWRGZZRYJ",5,"Fabulous!","good product and fully satisfied product","true"
"f82e7d2a-6ac1-4f2a-a0de-af2a3339dc63",15,"PWBEWXC9DR65H2YH",5,"Highly recommended","Awesome product","true"
"f4a6bc18-4c42-4208-8cfb-70435efa7bf8",209,"PWBEZQANFZWTXTUS",1,"Did not meet expectations","worked good for first 20 days after that it just not charging the phone like it does before.....here sellers r smart enough to limit the return order to just 15 days...mi power banks r worst ...don't go for it","true"
"8812f8d5-3424-40e7-8256-37855cafdda4",3,"PWBEW7VC2HMGXUZU",2,"Slightly disappointed","Avg","true"
"6f7f2003-f0f7-4da4-b356-2abfd8340478",53,"PWBEX2Z2ZH5YJWAR",5,"Worth every penny","Very nice build quality. The cable is a little short.","true"
"89d95f15-932f-46e8-845f-3eaa55bb5d40",64,"PWBEZQANEGHEXPMC",3,"Good","I ordered 2 power bank syska nd MI but syska is good ...MI worst","true"
"50c0f20b-6a2c-42b5-b492-6ec575adf2c3",44,"PWBEH2MC6XBXVF7E",1,"Useless product","Its only a 5000 mAh powerbank ,worst priduct","true"
"90203d51-7aa3-4d48-8530-bd8490dc1b23",2,"PWBEQ8EYDRHUQAGG",3,"Good","ok","true"
"126141c8-e13d-4ad1-b3a4-677bd4881b9a",8,"PWBEW7TNRHZTGSZB",5,"Perfect product!","Loved it","true"
"9d6b9db8-8e4b-4582-8530-c5f40489e01d",4,"PWBEW7U2PZEJFZSG",5,"Perfect product!","nice","true"
"8d62b390-f71c-4b37-9d0f-55f67e548e8f",36,"PWBEC88RWRGZZRYJ",5,"Highly recommended","I am so happy... for this product...","true"
"4857e527-b11a-4ac0-89d6-a5a569215435",85,"PWBEQ8EYDRHUQAGG",1,"Worthless","Not good product bcs it charge the mobile only 7500 mah not full 10000 mah battery...","true"
"d9b9ae60-1428-48cd-819e-0613cb1f99d0",13,"PWBEGZCMYEPTGNGV",1,"Worst experience ever!","Bogas product","true"
"47087dfe-8370-4801-8c79-af9900c5ea97",4,"PWBE6NYHPTAFZE69",5,"Must buy!","Nice","true"
"2166d402-79b3-4de9-928d-cde5ec9b5551",96,"PWBEZQANFZWTXTUS",5,"Worth every penny","Charges pretty fast. Charges my phone (redmi note 3) for a good 4 cycles. Really good product...","true"
"a3249e8d-3c12-4cb4-9fa6-98c3da0caa80",4,"PWBEV4RUKQHB4UDF",2,"Could be way better","Nice","true"
"63c10fba-7675-4825-9626-b070a804c689",24,"PWBE6NYHPTAFZE69",1,"Worst experience ever!","not working this product","true"
"efb677f1-1095-41ab-8f84-0362d8f033fc",16,"PWBEGZCMW5XY2QFJ",5,"Worth every penny","Super Power Bank","true"
"8300e353-f234-46f8-a3d8-9d5467dc60bd",3,"PWBEDUUDKFZFXGDG",5,"Classy product","Nyc","true"
"aa7d230c-0383-49a5-86c1-37b31ef80f11",7,"PWBE6NYHPTAFZE69",5,"Super!","Awesome","true"
"38b5ea57-6b5c-4953-8853-21e7207062f7",22,"PWBEHEATCPGJSM3E",4,"Nice product","Good, worth for money!","true"
"8ff7929b-b0dd-4bb9-920c-94013c7f6712",21,"PWBETH3PPWE5BYG8",2,"Not good","not capacity 15000mah","true"
"7e3715c8-fd10-4866-9bd1-74a37bca72f3",13,"PWBEW9T2XTXCHGXF",4,"Worth the money","Super awesome","true"
"cb0e1995-76fc-47bf-bcac-59902ed115d1",84,"PWBEGZCMW5XY2QFJ",4,"Good choice","nice work super speed charging for phone but i can charge my 3800 mAh battery twice.","true"
"17d3f61e-8fd6-487c-a403-b7e020a58f43",53,"PWBE6NYHPTAFZE69",5,"Wonderful","Nice product. I'm gonna buy another one for my friend","true"
"1dca4b6e-0aa8-44e9-a2ec-dd083e461b66",20,"PWBEDUUDKFZFXGDG",5,"Highly recommended","only 5000 mah backup","true"
"50fd11b3-88a8-4cc9-a48c-14c832a2d526",20,"PWBEGZCMYEPTGNGV",5,"Simply awesome","nice producate worth","true"
"1fee1334-2d09-419f-92ab-8a87033cf0b0",4,"PWBETGACP6FCW2FJ",5,"Perfect product!","good","true"
"14600b08-67e0-4826-8286-fb7edb5b7674",4,"PWBEQXJT7MNTBJPR",2,"Slightly disappointed","good","true"
"2301a131-6a42-4d92-8c23-3ed278b64707",119,"PWBEGZCMW5XY2QFJ",1,"Good for nothing","It's good for nothing.
After full charge it's just charging to 1 device only. And torch on/off key also not functional.","true"
"a143da62-ca3e-4c74-8d16-29d204f41f89",31,"PWBEVBFDN8RECEGG",1,"Hated it!","very bad product .plz don't buy","true"
"74b82e91-929f-4860-acbc-fa000529d560",35,"PWBEDUUDKFZFXGDG",5,"Best in the market!","good product, can charge two phones","true"
"3ef0b904-d88e-490b-af3d-494eb1ed10c7",108,"PWBE6NYHPTAFZE69",2,"Expected a better product","Build quality is not good.
Out of 4 pont of charge indicator, my phone (5000mah) has used 3 points of power.","true"
"21dd49e1-a097-4c48-8495-bc09001baa02",76,"PWBE6NYHPTAFZE69",5,"Worth every penny","Good product once it fully charged, we can charge our mobiles fully 3 times.","true"
"73cf5ae4-fa98-44a5-9169-26461d831b9a",4,"PWBEZQANFZWTXTUS",5,"Terrific purchase","nice","true"
"e0b1d147-b664-4a30-8b3e-563b391210b8",203,"PWBEGZCMYEPTGNGV",1,"Totally disappointed","Worst product i have ordered from flipkart.i have ordered two and both have worst performance, i dont know why this product is included in flipkart assured product..please dont buy ..totally disappointed","true"
"7e39f437-927d-405b-82d5-779348349cb8",45,"PWBEZQANFZWTXTUS",5,"Terrific purchase","power bank super but smooth  not safety cover","true"
"c958788f-26a8-47dd-bcd0-35e88f6dea27",14,"PWBE3GDFZGYGEZQS",2,"Expected a better product","waste of money","true"
"6e800a9e-23bd-48e6-b89e-a8ee3f5148f9",35,"PWBEME9PAWTYZ5VU",5,"Good one","Nice product and delivered on time.","true"
"b7c997b2-bafe-4615-8a89-c5b303dfb468",15,"PWBFFFFPHSUH5KGV",5,"Terrific purchase","This is amazing","true"
"39a461fc-857f-4260-95ad-89326b29787f",4,"PWBEPZD5EH6QRNPG",5,".","Good","true"
"7479ddfd-045a-4242-b656-191b69f22876",26,"PWBEJZY3N9AYYEZH",5,"Great product","good and excellent product","true"
"aa1f162a-4ae5-45ed-bfd2-30ad1a3de433",14,"PWBEJZY3N9AYYEZH",5,"Amzing","Vry gd product","true"
"d667c2ee-7be5-43ea-a48e-a03467b3a718",10,"PWBEZQANEGHEXPMC",5,"Perfect product!","good thing","true"
"610a07f1-d55d-450d-be6b-83fc5b29f803",9,"PWBEDUUDKFZFXGDG",4,"Wonderful","it's good","true"
"0d90618e-f175-40ed-a64f-d293c32385d0",72,"PWBEX2Z2ZH5YJWAR",4,"Good quality product","Nice power bank slow charging but my phon 2 time full charging MI note 4","true"
"00560963-8573-4f61-bcb2-729a15e859ab",4,"PWBEGZCMW5XY2QFJ",5,"Wonderful","Best","true"
"2beda4e9-7492-4c63-bcaf-2e5462e210e0",10,"PWBEWV87CDWNPCCP",5,"Just wow!","it is nice","true"
"5f612689-903e-4a52-be4d-51b9109615b7",4,"PWBEQ8EYDRHUQAGG",4,"Pretty good","good","true"
"34234610-442b-4dc7-853c-ff3656bca8de",12,"PWBEGZCMYEPTGNGV",5,"Perfect product!","Nice Product","true"
"09f36943-87c2-4cfb-9508-b201ff68d57f",131,"PWBF3G55HCFDZE6Y",5,"Classy product","works as looks good. 15000 mah is the approx output and it took 24 hours to charge non stop with 2.1 amp charger charges very fast.","true"
"f0e8132b-08c8-4d0a-837c-01377290910e",29,"PWBEMDH7R5HHME2Y",5,"Classy product","good product ever by syska...","true"
"207dddba-6cc2-4af2-a5c9-37f77112443d",8,"PWBF2EY6XKYJXC4A",3,"Decent product","75% good","true"
"7a8044ff-9bea-477c-8fca-700bbf5d9b27",12,"PWBEGZCMYEPTGNGV",4,"Good choice","Good Product","true"
"b1ceeb67-e0b3-4c47-9fcd-9745f504effe",33,"PWBF2DYH4BQFYHHU",4,"Good quality product","good power bank but bad USB cable","true"
"667badfc-646e-4442-8dae-c4dc49754d2b",15,"PWBEDUUDKFZFXGDG",5,"Fabulous!","good... awesome","true"
"19a8fe4d-1e8f-4ee0-86e2-52d5b2eec48a",48,"PWBE6NYHPTAFZE69",1,"Power bank","Not good. Charging only our time. 1900mAH mobile","true"
"8441d82c-7ff1-4595-b817-43d4207058c9",69,"PWBEX2Z2ZH5YJWAR",5,"Best in the market!","Very nice product, full value for money, easy to connect to my mobile","true"
"f3bad8b7-e21d-47fe-a8cd-2258a70a8713",12,"PWBEDUUDKFZFXGDG",4,"Value-for-money","Good product","true"
"6e68c882-dd22-4b3f-8793-2e0f7b3d1d38",15,"PWBEQ8EYDRHUQAGG",5,"Awesome","Value for money","true"
"e2edf793-4888-4ada-9405-afbc61b42051",277,"PWBES97GUAJGVZ4G",4,"Very Good","Quick charge for this power bank not working using type c. Wrong product manual in the box.

Pros:
Quick charge for mobile (supported) works fine.
Li-po battery (safer than Li-ion)

Update after 3 days of usage:
Able to charge 3000mah mobile two times with one time full charge","true"
"a7b3b3b9-98bc-4cb6-884c-49701075f77e",22,"PWBESE2ZVZWNXQKH",1,"Worthless","itss not working now..","true"
"f06b5526-595b-45f8-9094-a07156c82bb5",42,"PWBEDUUDKFZFXGDG",4,"Nice product","Product is good and delivery also on time.","true"
"4e96baa3-a2ee-4f83-b05b-268205aa919c",12,"PWBEX2Z2ZH5YJWAR",5,"Perfect product!","good product","true"
"3a3aabd8-5202-409e-bb7b-5b15aa01a009",34,"PWBEX2Z2ZH5YJWAR",5,"Wonderful","very good product thanks flip kart","true"
"e8defd37-d930-4c95-96fe-39b02a1229ea",7,"PWBEGZCMW5XY2QFJ",3,"Does the job","average","true"
"85894bb3-53d1-4ab8-a266-45e953d5ff33",13,"PWBEJZY3N9AYYEZH",5,"Classy product","good purchase","true"
"41c582db-7401-47fe-93c4-0352114d7673",85,"PWBEQ8EYDRHUQAGG",5,"Super!","very nice product. its a really good product. i recommend to buy it. value for money.","true"
"07c0ab89-dc14-46dc-a8c0-e8ca9bfaa45c",12,"PWBEW7U2PZEJFZSG",5,"Just wow!","Nice product","true"
"2b0ccb03-66ac-4146-bcdc-cec6012b145e",34,"PWBEW7V4FDW2A65D",4,"Pretty good","power bank Good but data cable bad","true"
"8233efdc-1c07-480a-9f18-bdab43f24f7b",7,"PWBEGZCMYEPTGNGV",4,"Wonderful","not bad","true"
"600d1ae0-148e-4858-ae63-a1d5297b2bc6",119,"PWBE6NYHPTAFZE69",4,"Good quality product","It is very good product easy to handle jst it takes more time to get charge.
Otherwise  i am satisfied with the product","true"
"adbffb43-6678-4df4-bbde-8a432ae698e4",12,"PWBEUUXBGAUH7QTC",5,"Worth every penny","nice product","true"
"d2cd6545-034e-4843-ab93-3244c0d4b4fa",12,"PWBEUUXBUSYNDBME",5,"Wonderful","nice product","true"
"7581c648-ecda-46d8-8065-9ea7a05dd070",12,"PWBEDUUDKFZFXGDG",5,"Simply awesome","Good product","true"
"10d9a21a-53e6-4097-8f94-224977b865c3",331,"PWBEZQANFZWTXTUS",4,"Delightful","Awesome product as well as packing of the product by the flipkart. Completely safe and sound. One star less for the delivery time taken. Flipkart takes too much for delivery and deliver the product only on the expected delivery date.. Unlike others who usually deliver product 1-2 days before expected delivery date. Rest all good.","true"
"8a9a377f-b301-41b0-b14d-d303f091cdc3",16,"PWBEHPZGGNU2ZHBG",1,"Utterly Disappointed","already repaired","true"
"445944d2-032c-4b7b-b2ac-1858d632aa05",93,"PWBEX2Z2FFDRDSYR",4,"Delightful","nice product from syska, I have moto g4 plus .. I can charge 2.5 time's . overall nice backup","true"
"b34a9167-f22c-475d-b57d-7ef1585f001b",120,"PWBEVETFDMWZVCFW",5,"Super!","Best power bank for that price.No switch work.just plug to mobile to power bank it will be on. Full charging time 6 hrs.","true"
"09256d4f-db6f-462f-a528-3a3dc92762a5",21,"PWBEGZCMYEPTGNGV",5,"Awesome","very good , excellent","true"
"b5cf3e01-0383-4929-a2bb-eaaabb65fbfe",7,"PWBEW7TNRHZTGSZB",5,"Classy product","awesome","true"
"91a0cbc6-642e-43d3-a81f-5794b0655a72",35,"PWBEJZY3N9AYYEZH",4,"Pretty good","this product very gud at this price","true"
"cd58cfb0-b644-41e4-bb50-b22357281af2",28,"PWBEYEHZES4RHNQV",5,"Simply awesome","nice products
made in indian","true"
"5a5c3f77-3e44-4f48-98a4-db36687fb4c6",28,"PWBEDUUDKFZFXGDG",5,"Classy product","Good performance , I like it","true"
"78ebda03-e482-4e45-91a0-9a6acc025c0d",4,"PWBEGZCMYEPTGNGV",5,"Highly recommended","good","true"
"9c7fb438-5196-4fb6-bf2a-e432cb67e029",38,"PWBEX2Z2ZH5YJWAR",5,"Excellent","Superb.. Simply Awesome at this Price.","true"
"3c98e23a-67c3-4e0f-88cf-3751feff67fb",40,"PWBE6NYHPTAFZE69",4,"Delightful","very nice product and thanks to Flipkart","true"
"a16a7ce5-964e-4cea-a209-35af69ec4b8b",318,"PWBE6NYHPTAFZE69",4,"Pretty good","First powerbank was delivered delayed and was faulty but on very next day of return request replacement with other piece delivered. It was better if pure return option was there or replacement with other brand was allowed. But anyway product is good after using for two days upto now. Hopefully will be same in future.","true"
"023cdf66-8019-49f4-8a21-26cc889afbfb",38,"PWBEGZCMYEPTGNGV",5,"Must buy!","charger would be available much better","true"
"8f204eb1-e2ab-404b-a356-896e21405d42",20,"PWBEWV87ZMHEMZSD",4,"Nice product","nice product n worth","true"
"9a170213-9673-4a62-8427-d5b96b6374d6",32,"PWBEYEHZ2GZNHGWZ",5,"Great product","Best product in affordable price","true"
"371b8f34-6cd4-46c9-88c7-f9fd0dc0928e",25,"PWBEDUUDKFZFXGDG",1,"Utterly Disappointed","damaged two of my phone's","true"
"4199af10-d99b-42fd-b68d-6e91ebd18a4d",35,"PWBEQ8EYDRHUQAGG",4,"Very Good","Good one...really charges very fast","true"
"baf5601c-9e1b-4282-865d-5b0ba224b215",12,"PWBEZQANFZWTXTUS",5,"Best in the market!","Good Quality","true"
"75730d70-4a28-4afc-8707-c6798c6f4055",19,"PWBEGZCMYEPTGNGV",5,"Simply awesome","good product... osm","true"
"e48e3e2e-0197-4019-95dd-23c0788f2f3c",8,"PWBEGZCMW5XY2QFJ",4,"Very Good","Nice one","true"
"72832b55-389b-4ff5-bdd0-3a0bc50d7733",17,"PWBEX2Z2ZH5YJWAR",5,"Highly recommended","Very nice product","true"
"1b224c89-61f8-4361-b93b-c88ed2aa5c81",4,"PWBE6NYHPTAFZE69",3,"Nice","nice","true"
"dc50f286-d2ec-4d3d-a547-8aa9a6a4b8bc",14,"PWBEX2Z2ZH5YJWAR",1,"Worthless","bad experience","true"
"a3a14a52-da26-4958-be83-b977b658e4c8",32,"PWBEC88RWRGZZRYJ",5,"Simply awesome","nice product in reasonable price","true"
"9c3fc5f9-62ea-4df6-8d8d-739e3b149a6f",23,"PWBEYEHZES4RHNQV",5,"Super!","this is amesing awesome","true"
"caa58a02-969f-4811-9b1c-117b837c8f19",12,"PWBEJZYYPWGSXFHF",1,"Really Nice","Item is good","true"
"916c145e-8a63-4c81-85e9-1a167e73606e",80,"PWBEZQANFZWTXTUS",3,"Fair","packaging is very bad the product looks like 2nd hand but powerbank is work good","true"
"d479f692-2647-432f-99bd-6e32ab217cf6",29,"PWBEDUUDKFZFXGDG",4,"Good","Something better 
Nyc product","true"
"06535175-4bdd-4f9b-900e-bef043c4e743",4,"PWBE6NYHPTAFZE69",5,"Worth every penny","good","true"
"63988234-47d8-4857-bd73-abeb4ea2ee73",20,"PWBEQ8F5TRFZZGJR",5,"Great product","osm thanks for Syska","true"
"de9e1faf-a3e7-49ec-937d-f54e1fe7674b",19,"PWBEQ8EYDRHUQAGG",4,"Wonderful","Powerful bank. Good","true"
"e7cf5cfd-00e6-430d-a784-3f226a855fe0",4,"PWBEYRQKZGRDXSER",4,"Really Nice","Nice","true"
"4f89041b-63cd-464a-b044-042040453be5",9,"PWBEQ8EYDRHUQAGG",5,"Terrific","I love it","true"
"cc7791df-5c04-4957-a5f6-6cf8b678db19",15,"PWBF28C8FBW43HYR",1,"Fair","average product","true"
"d5884310-4b46-4c08-87f1-f8dfdb4db5af",26,"PWBEDUUDKFZFXGDG",5,"Awesome","nice backup I am impressed","true"
"d997140a-cbbc-4211-b48a-d5e217877270",38,"PWBEQ8EYDRHUQAGG",3,"Fair","Its okk.Took lots of time to charge...","true"
"4a000864-f6ea-4eae-ac30-19a51b68bf91",137,"PWBEC88RWRGZZRYJ",3,"Not recommended","Not recommended. I would suggest you go for Ambrane in the same price range which I got for my parents. 
Its not even close to 10K mAh!!!","true"
"4944f837-db30-43f7-98dc-9caa8d5d386e",29,"PWBF2DYH4BQFYHHU",3,"Did not meet expectations","not good that I have expected","true"
"f231adc4-7593-49ab-a568-0e1a8d6b80b5",99,"PWBEDUUDKFZFXGDG",4,"very good product nyc","this pawar bank is very good charging fast and very staylish product this product satisfaed me ....","true"
"a97f0c13-1a67-488d-b74d-39da01f98570",42,"PWBF4HXY2URF4TTF",5,"Terrific","very nice product and fast charge support.","true"
"0304a500-94d0-4e7b-81ea-0d644b29ccbb",155,"PWBEGZCMYEPTGNGV",4,"Good quality product","it is almost good.. it charges my redmi 4x pro(4100mah battery) approx 2 times. mostly 1.5 times. it's good but not as expected. but it is good @600 bucks.","true"
"1f76d651-2d45-436b-8f36-f2019891b7c7",42,"PWBEGZCMYEPTGNGV",4,"Good quality product","It charge my Redmi 4100mah approx 1.5times","true"
"cf727a55-47e4-4199-989d-e20f478dcfbe",16,"PWBEJZY3N9AYYEZH",5,"Must buy!","Best for 599👍","true"
"fbe40c2b-a745-4795-9fe3-8553c4a13469",14,"PWBEWPR6AHNRD5MH",1,"Hated it!","bad power bank","true"
"7b041041-eb12-47b2-833e-d0d07804efa5",22,"PWBEDUUDKFZFXGDG",1,"Very poor","very very  bad product","true"
"7421e918-5ca5-4750-8727-5fe83b1a926f",9,"PWBEGZCMYEPTGNGV",5,"Excellent","excellent","true"
"d7b12f8e-277d-4897-923a-7a32efd27172",12,"PWBFYDZ2CQCKHBMY",5,"Excellent","Good working","true"
"e5bdb790-acce-45c1-8b29-cdffc7920607",655,"PWBEW7U2PZEJFZSG",3,"Value for Money","The powerbank is good but not the best.
Pros :
1. Looks nice and build is compact.
2. Charging time is less with compared to same capacity powerbanks. Takes 6.5 Hours to fully charge the power bank.
3. Gives 9000mah output or slight more as per my test (72% charge ratio). I am using honor 6X having 3340 MAH battery and following is the test result with single charge-
*From 1% to 100% - 2 Times
*From 30% to 100% - 1 Time. 
Cons :
1. Not having any fast charging capabilities.
2. Not having torch
3. There is no option to charge low input devices like smart band compared to MI powerbanks.

I have got it at ₹629. This is must buy in this price range.","true"
"86ffa185-31c2-4b00-8bbd-fc150d171e54",12,"PWBEZQANFZWTXTUS",5,"Wonderful","nice product","true"
"d858ea4a-b681-4fd0-91fb-f92a3c73963c",94,"PWBEDUUDKFZFXGDG",2,"Expected a better product","Waste of money..only for 1time charge in a day for androids..tht too fr 70%. Vry disappointed.","true"
"0ab6121b-ab40-469a-b068-27acf99b68ee",84,"PWBEDUUDKFZFXGDG",5,"Worth every penny","Good product in affordable price
Takes 6-7 hour to charge
I'm satisfied with the use","true"
"9bc9f8a1-5af4-431f-909f-c51e7a7791a9",4,"PWBF2Z37NZHZZQGK",5,"Highly recommended","Good","true"
"6244e801-51cb-450f-8d78-555dd2ca3b97",19,"PWBEUUXBGAUH7QTC",4,"Worth the money","Battery is not long","true"
"ce52e07c-7ede-49c1-a092-d6ec18c659b6",26,"PWBEP9MHBVXWCF6R",1,"Don't waste your money","This is not i am order for","true"
"712c15ba-459c-45bb-aaf9-a88c8be803ff",39,"PWBE6NYHPTAFZE69",1,"Useless product","power bank is not giving required power","true"
"2e65302f-93cd-4ae3-a020-268a9c430dc3",22,"PWBETH3PPWE5BYG8",5,"Very Good","Very Good Working. ...","true"
"0b8f5800-2a10-4d0c-84e5-19b8dbcf2b45",109,"PWBEGZCMYEPTGNGV",1,"Very poor","power bank is Not charging more than two points and it is not delivering  the power to mobile pls exchange it","true"
"362aeeaa-c6f9-4100-bcc8-34c71e8a5bb5",17,"PWBF2Z37NZHZZQGK",5,"Super!","Very good product","true"
"878349fb-f223-42cd-8c60-bf1113cfb920",26,"PWBFYHKJKGCZZHUE",1,"Not recommended at all","Waste of mony don't bye it","true"
"a4434483-74fc-480d-bf7c-19173e077d80",13,"PWBEW9T2XTXCHGXF",5,"Wonderful","Good  product","true"
"1551b300-a5b7-4973-b4ea-de56d931dd7e",7,"PWBEW7TC8TSNGYGU",3,"Good","not bad","true"
